    1     1.00  0.354350E+03  0.353095E+03  0.352982E+03  0.353207E+03  0.163546E+01  0.261000E+01  0.260656E+01  0.251906E+01  0.269405E+01  0.522000E+00
    1     2.00  0.355250E+03  0.354055E+03  0.353776E+03  0.354334E+03  0.163962E+01  0.260000E+01  0.264491E+01  0.255450E+01  0.273532E+01  0.520000E+00
    1     3.00  0.355650E+03  0.355338E+03  0.354914E+03  0.355762E+03  0.164146E+01  0.258000E+01  0.269122E+01  0.259654E+01  0.278589E+01  0.516000E+00
    1     4.00  0.356650E+03  0.356775E+03  0.356255E+03  0.357295E+03  0.164608E+01  0.256000E+01  0.273666E+01  0.263796E+01  0.283536E+01  0.512000E+00
    1     5.00  0.357950E+03  0.358223E+03  0.357656E+03  0.358789E+03  0.165208E+01  0.255000E+01  0.277386E+01  0.267258E+01  0.287514E+01  0.510000E+00
    1     6.00  0.359350E+03  0.359567E+03  0.358991E+03  0.360143E+03  0.165854E+01  0.253000E+01  0.279728E+01  0.269518E+01  0.289938E+01  0.506000E+00
    1     7.00  0.360750E+03  0.360726E+03  0.360160E+03  0.361292E+03  0.166500E+01  0.251000E+01  0.280355E+01  0.270193E+01  0.290517E+01  0.502000E+00
    1     8.00  0.361850E+03  0.361647E+03  0.361094E+03  0.362200E+03  0.167008E+01  0.249000E+01  0.279144E+01  0.269079E+01  0.289209E+01  0.498000E+00
    1     9.00  0.362650E+03  0.362307E+03  0.361760E+03  0.362854E+03  0.167377E+01  0.246000E+01  0.276166E+01  0.266172E+01  0.286159E+01  0.492000E+00
    1    10.00  0.363050E+03  0.362705E+03  0.362154E+03  0.363256E+03  0.167562E+01  0.243000E+01  0.271638E+01  0.261655E+01  0.281621E+01  0.486000E+00
    1    11.00  0.363050E+03  0.362857E+03  0.362297E+03  0.363418E+03  0.167562E+01  0.240000E+01  0.265871E+01  0.255842E+01  0.275900E+01  0.480000E+00
    1    12.00  0.362850E+03  0.362792E+03  0.362224E+03  0.363361E+03  0.167469E+01  0.237000E+01  0.259213E+01  0.249114E+01  0.269312E+01  0.474000E+00
    1    13.00  0.362550E+03  0.362544E+03  0.361974E+03  0.363114E+03  0.167331E+01  0.234000E+01  0.252010E+01  0.241852E+01  0.262168E+01  0.468000E+00
    1    14.00  0.361950E+03  0.362152E+03  0.361590E+03  0.362713E+03  0.167054E+01  0.231000E+01  0.244572E+01  0.234392E+01  0.254751E+01  0.462000E+00
    1    15.00  0.361450E+03  0.361651E+03  0.361109E+03  0.362193E+03  0.166823E+01  0.229000E+01  0.237158E+01  0.227005E+01  0.247311E+01  0.458000E+00
    1    16.00  0.360950E+03  0.361077E+03  0.360563E+03  0.361590E+03  0.166592E+01  0.227000E+01  0.229970E+01  0.219893E+01  0.240047E+01  0.454000E+00
    1    17.00  0.360350E+03  0.360459E+03  0.359979E+03  0.360938E+03  0.166315E+01  0.225000E+01  0.223153E+01  0.213193E+01  0.233113E+01  0.450000E+00
    1    20.00  0.358650E+03  0.358573E+03  0.358200E+03  0.358946E+03  0.165531E+01  0.221000E+01  0.205681E+01  0.196185E+01  0.215178E+01  0.442000E+00
    1    21.00  0.358250E+03  0.357986E+03  0.357641E+03  0.358331E+03  0.165346E+01  0.219000E+01  0.200929E+01  0.191592E+01  0.210266E+01  0.438000E+00
    1    22.00  0.357750E+03  0.357436E+03  0.357111E+03  0.357760E+03  0.165115E+01  0.218000E+01  0.196696E+01  0.187509E+01  0.205883E+01  0.436000E+00
    1    25.00  0.355950E+03  0.356042E+03  0.355750E+03  0.356335E+03  0.164285E+01  0.214000E+01  0.186778E+01  0.177962E+01  0.195594E+01  0.428000E+00
    1    30.00  0.354750E+03  0.354543E+03  0.354287E+03  0.354799E+03  0.163731E+01  0.211000E+01  0.177193E+01  0.168723E+01  0.185662E+01  0.422000E+00
    1    40.00  0.353550E+03  0.353426E+03  0.353302E+03  0.353550E+03  0.163177E+01  0.208000E+01  0.170706E+01  0.162372E+01  0.179040E+01  0.416000E+00
    1    50.00  0.352950E+03  0.353200E+03  0.353161E+03  0.353239E+03  0.162900E+01  0.208000E+01  0.169465E+01  0.161098E+01  0.177831E+01  0.416000E+00
    1    60.00  0.352550E+03  0.353159E+03  0.353145E+03  0.353173E+03  0.162715E+01  0.208000E+01  0.169243E+01  0.160860E+01  0.177625E+01  0.416000E+00
    1    60.00  0.961000E+00  0.966993E+00  0.963773E+00  0.970212E+00  0.115320E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
    1    60.00  0.330000E-01  0.330074E-01  0.297875E-01  0.362272E-01  0.396000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
    1    60.00  0.575281E+05  0.574805E+05  0.527124E+05  0.622486E+05  0.575281E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
    1    60.00  0.372089E+06  0.372150E+06  0.338063E+06  0.406237E+06  0.372089E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
