 -.190000E+01 -.146000E+01 0.348000E+01 -.818000E+00 0.259000E+01 0.345011E+02
 -.191069E+01 -.148028E+01 0.350000E+01 -.789773E+00 0.263045E+01 0.355496E+02
 -.193782E+01 -.150761E+01 0.346784E+01 -.772018E+00 0.261573E+01 0.424233E+02
 -.189549E+01 -.145000E+01 0.349601E+01 -.799068E+00 0.261931E+01 0.362194E+02
 -.190401E+01 -.144922E+01 0.348904E+01 -.822332E+00 0.258722E+01 0.358152E+02
 -.191538E+01 -.147303E+01 0.345803E+01 -.804104E+00 0.257000E+01 0.369632E+02
 -.187148E+01 -.143091E+01 0.347402E+01 -.825733E+00 0.258763E+01 0.378259E+02
 -.186667E+01 -.148616E+01 0.345480E+01 -.831623E+00 0.259139E+01 0.402476E+02
 -.191948E+01 -.141583E+01 0.349646E+01 -.820301E+00 0.262161E+01 0.409638E+02
 -.185753E+01 -.141944E+01 0.346298E+01 -.818307E+00 0.258738E+01 0.396846E+02
 -.185837E+01 -.142251E+01 0.346124E+01 -.831048E+00 0.257000E+01 0.389813E+02
 -.191819E+01 -.146011E+01 0.349266E+01 -.816351E+00 0.257000E+01 0.426942E+02
 -.191019E+01 -.153165E+01 0.347273E+01 -.820884E+00 0.258943E+01 0.404722E+02
 -.198187E+01 -.148228E+01 0.350000E+01 -.817133E+00 0.258425E+01 0.416993E+02
 -.189355E+01 -.154285E+01 0.346257E+01 -.818857E+00 0.258516E+01 0.421307E+02
 -.186266E+01 -.143040E+01 0.345838E+01 -.777101E+00 0.259427E+01 0.398537E+02
 -.185973E+01 -.146419E+01 0.342752E+01 -.742821E+00 0.261488E+01 0.416210E+02
 -.189702E+01 -.145000E+01 0.350000E+01 -.788919E+00 0.265309E+01 0.410014E+02
 -.193390E+01 -.145965E+01 0.348914E+01 -.782006E+00 0.262788E+01 0.363333E+02
 -.186737E+01 -.143006E+01 0.347282E+01 -.824368E+00 0.260201E+01 0.399258E+02
 -.194683E+01 -.146651E+01 0.347110E+01 -.757688E+00 0.262839E+01 0.420790E+02
 -.192427E+01 -.149877E+01 0.348991E+01 -.833481E+00 0.261071E+01 0.406374E+02
 -.189793E+01 -.146391E+01 0.347899E+01 -.811601E+00 0.261327E+01 0.368867E+02
 -.186736E+01 -.145068E+01 0.349138E+01 -.868023E+00 0.258958E+01 0.426869E+02
 -.190016E+01 -.147786E+01 0.350000E+01 -.776866E+00 0.264299E+01 0.371182E+02
 -.187673E+01 -.145438E+01 0.349074E+01 -.830446E+00 0.257418E+01 0.416304E+02
 -.190417E+01 -.145000E+01 0.350000E+01 -.813608E+00 0.259777E+01 0.372563E+02
 -.191767E+01 -.146074E+01 0.345347E+01 -.749285E+00 0.261686E+01 0.413354E+02
 -.194988E+01 -.145000E+01 0.349625E+01 -.833857E+00 0.257366E+01 0.387244E+02
 -.189729E+01 -.144140E+01 0.341741E+01 -.782328E+00 0.257000E+01 0.426393E+02
 -.188686E+01 -.145000E+01 0.349775E+01 -.889996E+00 0.257000E+01 0.420851E+02
 -.188632E+01 -.145817E+01 0.349788E+01 -.836124E+00 0.261394E+01 0.392757E+02
 -.187176E+01 -.143962E+01 0.347383E+01 -.852138E+00 0.258629E+01 0.397888E+02
 -.196141E+01 -.146145E+01 0.348433E+01 -.783687E+00 0.261614E+01 0.397421E+02
 -.194861E+01 -.145780E+01 0.349234E+01 -.859958E+00 0.257094E+01 0.385392E+02
 -.189609E+01 -.145014E+01 0.347541E+01 -.827633E+00 0.258319E+01 0.349355E+02
 -.181024E+01 -.149439E+01 0.344745E+01 -.817869E+00 0.257000E+01 0.418507E+02
 -.191894E+01 -.146476E+01 0.347930E+01 -.768750E+00 0.264777E+01 0.415439E+02
 -.192301E+01 -.149948E+01 0.347934E+01 -.813080E+00 0.257932E+01 0.372428E+02
 -.194527E+01 -.145365E+01 0.350000E+01 -.792572E+00 0.264736E+01 0.411449E+02
 -.194433E+01 -.149020E+01 0.350000E+01 -.795505E+00 0.262832E+01 0.368581E+02
 -.189151E+01 -.145208E+01 0.345284E+01 -.775000E+00 0.258526E+01 0.380956E+02
 -.186851E+01 -.144086E+01 0.348196E+01 -.801207E+00 0.260327E+01 0.385883E+02
 -.192992E+01 -.142116E+01 0.347561E+01 -.810807E+00 0.257000E+01 0.418762E+02
 -.190938E+01 -.146803E+01 0.348332E+01 -.799045E+00 0.258828E+01 0.368844E+02
 -.190442E+01 -.145660E+01 0.346861E+01 -.761159E+00 0.260528E+01 0.392433E+02
 -.193156E+01 -.152655E+01 0.347158E+01 -.787346E+00 0.258874E+01 0.422890E+02
 -.193575E+01 -.149147E+01 0.347977E+01 -.810596E+00 0.257619E+01 0.384257E+02
 -.190948E+01 -.152903E+01 0.346785E+01 -.808285E+00 0.259989E+01 0.415537E+02
 -.191557E+01 -.143114E+01 0.348004E+01 -.827992E+00 0.259126E+01 0.369997E+02
 -.187167E+01 -.145293E+01 0.347252E+01 -.761890E+00 0.261084E+01 0.408738E+02
 -.186322E+01 -.145483E+01 0.341971E+01 -.775000E+00 0.259315E+01 0.404830E+02
 -.189177E+01 -.143954E+01 0.348117E+01 -.816692E+00 0.260238E+01 0.362668E+02
 -.188195E+01 -.145615E+01 0.348207E+01 -.807774E+00 0.260676E+01 0.358845E+02
 -.190690E+01 -.146385E+01 0.348204E+01 -.862495E+00 0.257000E+01 0.365919E+02
 -.188396E+01 -.146569E+01 0.347645E+01 -.818663E+00 0.257282E+01 0.372268E+02
 -.191318E+01 -.146538E+01 0.345386E+01 -.799668E+00 0.257112E+01 0.370959E+02
 -.188947E+01 -.147335E+01 0.348203E+01 -.802294E+00 0.258681E+01 0.376339E+02
 -.192056E+01 -.140701E+01 0.348924E+01 -.839666E+00 0.257000E+01 0.425903E+02
 -.190508E+01 -.146880E+01 0.348147E+01 -.802463E+00 0.258216E+01 0.376767E+02
 -.183270E+01 -.146269E+01 0.345416E+01 -.820460E+00 0.257000E+01 0.382961E+02
 -.189819E+01 -.147651E+01 0.347819E+01 -.775000E+00 0.259485E+01 0.407092E+02
 -.188108E+01 -.143855E+01 0.347598E+01 -.825420E+00 0.257473E+01 0.374437E+02
 -.188548E+01 -.145903E+01 0.348046E+01 -.825187E+00 0.261495E+01 0.398460E+02
 -.186706E+01 -.144833E+01 0.348036E+01 -.819068E+00 0.260634E+01 0.383771E+02
 -.190619E+01 -.145373E+01 0.346510E+01 -.846171E+00 0.257994E+01 0.386212E+02
 -.190266E+01 -.145073E+01 0.348617E+01 -.828832E+00 0.257000E+01 0.383689E+02
 -.186305E+01 -.146590E+01 0.345502E+01 -.824358E+00 0.257045E+01 0.348010E+02
 -.190291E+01 -.145844E+01 0.348189E+01 -.812442E+00 0.257603E+01 0.378619E+02
 -.195267E+01 -.146342E+01 0.347895E+01 -.837147E+00 0.257000E+01 0.391453E+02
 -.193297E+01 -.146052E+01 0.350000E+01 -.826852E+00 0.257000E+01 0.419352E+02
 -.191635E+01 -.146705E+01 0.348113E+01 -.805889E+00 0.258576E+01 0.357321E+02
 -.184669E+01 -.147775E+01 0.342535E+01 -.816435E+00 0.257373E+01 0.382606E+02
 -.190495E+01 -.146848E+01 0.348194E+01 -.775000E+00 0.260587E+01 0.376555E+02
 -.189091E+01 -.145000E+01 0.346641E+01 -.801757E+00 0.257000E+01 0.387569E+02
 -.184888E+01 -.149219E+01 0.347630E+01 -.851097E+00 0.257920E+01 0.410224E+02
 -.192710E+01 -.147190E+01 0.347983E+01 -.816329E+00 0.259711E+01 0.358417E+02
 -.188836E+01 -.148917E+01 0.343149E+01 -.818475E+00 0.257263E+01 0.409666E+02
 -.185915E+01 -.146219E+01 0.347431E+01 -.807429E+00 0.258986E+01 0.379557E+02
 -.191762E+01 -.145828E+01 0.348016E+01 -.812404E+00 0.259242E+01 0.346872E+02
 -.189658E+01 -.145046E+01 0.348030E+01 -.883480E+00 0.257204E+01 0.410062E+02
 -.189919E+01 -.144785E+01 0.348040E+01 -.812370E+00 0.258752E+01 0.355212E+02
 -.189655E+01 -.144723E+01 0.345383E+01 -.816549E+00 0.258475E+01 0.369750E+02
 -.190970E+01 -.145076E+01 0.350000E+01 -.883144E+00 0.257000E+01 0.396321E+02
 -.192670E+01 -.148468E+01 0.350000E+01 -.824870E+00 0.258424E+01 0.371893E+02
