     1  98  -.300610E+01  -.120011E+01  0.255563E+01  0.197038E+01  -.108940E+01  -.125412E+01  0.177770E+05
     1  99  -.237411E+01  -.214976E+01  0.316799E+01  0.134525E+01  -.142717E+01  0.111374E+00  0.669423E+06
     1 100  -.330566E+01  -.120427E+01  0.233957E+01  0.255279E+00  -.208714E+01  -.751596E+00  0.304811E+05
     1 101  -.912253E+00  -.127198E+01  0.190572E+01  0.360948E+00  -.837087E+00  -.129133E+01  0.230529E+05
     1 102  -.243128E+01  -.221687E+01  0.197696E+01  0.234757E+01  -.149461E+01  -.177929E+01  0.794177E+04
     1 103  -.208028E+01  -.151189E+01  0.267686E+01  0.632911E+00  -.354474E+00  -.670259E+00  0.166074E+05
     1 104  -.870266E+00  -.151415E+01  0.263713E+01  0.182785E+01  -.191788E+01  -.738880E+00  0.808167E+04
     1 105  -.284118E+01  -.130415E+01  0.255386E+01  0.459434E-01  -.170265E+01  0.223836E+00  0.455981E+05
     1 106  -.218663E+01  -.140621E+01  0.310264E+01  0.111180E+01  -.100712E+01  -.324672E+00  0.285881E+07
     1 107  -.233731E+01  -.226683E+01  0.222447E+01  0.814575E+00  -.492015E+00  0.219199E+00  0.189414E+05
     1 108  -.131021E+01  -.162982E+01  0.225036E+01  0.489784E+00  -.208219E+01  -.170310E+01  0.358535E+05
     1 109  -.201553E+01  -.180607E+01  0.228022E+01  0.989781E+00  -.630451E+00  -.734669E+00  0.156533E+05
     1 110  -.221123E+01  -.158299E+01  0.249703E+01  0.184591E+01  -.157075E+00  0.254098E+00  0.118045E+05
     1 111  -.274467E+01  -.177941E+01  0.238494E+01  0.676386E+00  -.514742E+00  -.600986E-01  0.200980E+05
     1 112  -.156263E+01  -.130393E+01  0.180932E+01  0.220183E+01  -.453303E+00  0.392696E-01  0.135314E+05
     1 113  -.133142E+01  -.216885E+01  0.263908E+01  0.525833E+00  -.198340E+01  -.231858E+01  0.460534E+05
     1 114  -.335655E+01  -.107149E+01  0.327618E+01  0.551337E+00  -.100663E+01  -.133081E+00  0.131275E+07
     1 115  -.335392E+01  -.196304E+01  0.290340E+01  0.182918E+01  -.220221E+00  -.749928E+00  0.116012E+05
     1 116  -.136253E+01  -.151742E+01  0.299004E+01  0.129833E+01  -.439165E+00  0.387871E+00  0.489869E+08
     1 117  -.277368E+01  -.193294E+01  0.221159E+01  0.957620E+00  -.170154E+01  -.154093E+01  0.172097E+05
     1 118  -.125941E+01  -.175536E+01  0.310144E+01  0.208687E+01  -.117886E+01  -.136303E+01  0.547606E+04
     1 119  -.242657E+01  -.195299E+01  0.192204E+01  0.695122E-01  -.623430E+00  -.419144E+00  0.218843E+05
     1 120  -.130710E+01  -.173634E+01  0.241194E+01  0.404680E+00  -.219449E+01  0.118455E+00  0.428058E+05
     1 121  -.183578E+01  -.207689E+01  0.198107E+01  0.224842E+01  -.473587E+00  -.804148E+00  0.901970E+04
     1 122  -.194545E+01  -.185915E+01  0.300605E+01  0.324772E+00  -.176193E+01  -.130162E+01  0.607923E+05
     1 123  -.236382E+01  -.199209E+01  0.317079E+01  0.139008E+01  -.859032E+00  0.426304E+00  0.116064E+08
     1 124  -.229802E+01  -.211931E+01  0.210744E+01  0.229347E+01  -.175815E+01  -.468204E-01  0.739650E+04
     1 125  -.239876E+01  -.156046E+01  0.186079E+01  0.544887E+00  -.167049E+00  -.104794E+01  0.227018E+05
     1 126  -.105599E+01  -.157260E+01  0.310556E+01  0.363186E+00  -.117860E+01  0.265228E+00  0.491568E+07
     1 127  -.196081E+01  -.103675E+01  0.250419E+01  0.145174E+01  -.107329E+01  -.261835E+01  0.285456E+05
     1 128  -.107205E+01  -.181513E+01  0.284043E+01  0.934812E+00  -.193737E+01  -.201860E-01  0.526496E+05
     1 129  -.870628E+00  -.140162E+01  0.220934E+01  0.155986E+01  -.779605E+00  -.156071E+01  0.643853E+04
     1 130  -.856573E+00  -.185208E+01  0.301838E+01  0.204051E+01  -.131221E+00  -.132794E+01  0.256851E+04
     1 131  -.269879E+01  -.239479E+01  0.291738E+01  0.467414E+00  -.192838E+01  -.142697E+01  0.524700E+05
     1 132  -.250983E+01  -.166951E+01  0.299317E+01  0.121600E+00  -.103319E+01  -.220008E+01  0.188991E+05
     1 133  -.179801E+01  -.166442E+01  0.287854E+01  0.235525E-01  -.601486E+00  -.120850E+00  0.599322E+07
