     1   0 -3.140000E+00 -1.630000E+00 3.210000E+00 -9.540000E-01 2.110000E+00  2.212767E+09
     1   1 -1.890285E+00 -2.319405E+00 2.977614E+00 -8.754406E-01 1.538178E+00  2.644615E+03
     1   2 -1.816470E+00 -1.011108E+00 2.990863E+00 -5.498346E-01 1.236113E+00  7.239757E+03
     1   3 -3.204316E+00 -2.053067E+00 2.928863E+00 -5.291267E-01 1.570249E+00  4.763961E+03
     1   4 -3.333667E+00 -2.326711E+00 3.417707E+00 -8.817390E-01 7.061038E-01  2.225815E+09
     1   5 -2.497049E+00 -2.086321E+00 3.302858E+00 -5.746896E-01 2.089892E+00  3.736429E+09
     1   6 -1.485433E+00 -1.434448E+00 3.002756E+00 -9.214356E-01 1.936676E+00  4.996509E+09
     1   7 -2.034483E-01 -2.324990E+00 3.111602E+00 -7.495196E-01 1.426777E+00  6.229698E+09
     1   8 -1.688299E+00 -1.492928E+00 3.431958E+00 -8.142500E-01 4.833353E-01  2.600183E+04
     1   9 -7.136853E-01 -2.056374E+00 3.331969E+00 -8.163294E-01 2.188904E+00  6.135338E+09
     1  10 -8.083464E-01 -2.120669E+00 2.956912E+00 -7.294670E-01 3.857547E-01  5.701306E+09
     1  11 -2.994315E+00 -1.632271E+00 3.070445E+00 -9.019595E-01 2.081097E+00  2.223693E+09
     1  12 -2.486647E+00 -1.022371E+00 3.367313E+00 -5.477483E-01 2.020612E-01  3.962065E+09
     1  13 -9.376223E-01 -1.709002E+00 3.271602E+00 -7.668563E-01 2.273644E+00  5.932377E+09
     1  14 -2.282607E+00 -2.173167E+00 2.962539E+00 -9.286155E-01 9.191112E-01  1.839595E+04
     1  15 -5.585385E-01 -1.261960E+00 3.271943E+00 -6.550538E-01 1.305900E+00  6.193789E+09
     1  16 -4.900037E-01 -1.062537E+00 2.966305E+00 -5.707294E-01 2.127436E+00  5.986104E+09
     1  17 -2.047887E+00 -1.790141E+00 2.975651E+00 -5.344384E-01 1.768862E+00  4.663294E+03
     1  18 -5.272552E-01 -2.100663E+00 3.414834E+00 -9.047883E-01 1.896751E+00  6.291787E+09
     1  19 -3.317899E+00 -2.057619E+00 3.308152E+00 -7.400342E-01 1.622320E+00  1.208449E+04
     1  20 -2.335766E+00 -1.889004E+00 2.921773E+00 -5.252565E-01 1.401827E+00  3.269473E+09
     1  21 -1.732031E+00 -1.453180E+00 3.189218E+00 -5.959775E-01 2.036981E+00  1.500402E+03
     1  22 -3.195311E+00 -2.357962E+00 3.056489E+00 -7.961911E-01 2.985926E-01  1.781440E+09
     1  23 -1.363110E+00 -1.971108E+00 3.444484E+00 -9.432187E-01 7.210396E-01  5.723297E+09
     1  24 -1.317987E+00 -1.662307E+00 2.971531E+00 -8.692122E-01 1.033830E+00  5.169569E+09
     1  25 -2.558390E+00 -2.109868E+00 3.189324E+00 -8.746874E-01 1.331321E+00  3.370272E+09
     1  26 -2.688104E+00 -1.949119E+00 3.066037E+00 -6.009864E-01 1.867059E+00  2.838670E+09
     1  27 -9.256133E-01 -1.759097E+00 3.382780E+00 -8.387313E-01 2.243547E+00  6.039171E+09
     1  28 -2.382651E+00 -1.770101E+00 3.184316E+00 -9.233234E-01 1.254845E-01  3.730911E+09
     1  29 -3.279177E+00 -1.042313E+00 2.927267E+00 -5.519870E-01 1.300340E+00  1.452726E+09
     1  30 -1.808536E+00 -1.987982E+00 3.499653E+00 -5.961669E-01 2.020172E+00  5.272031E+09
     1  31 -1.090580E+00 -2.298646E+00 3.404472E+00 -9.517170E-01 2.163358E+00  5.927598E+09
     1  32 -3.178102E+00 -2.161036E+00 3.324099E+00 -6.834295E-01 1.263608E+00  2.353584E+09
     1  33 -1.292410E+00 -1.200525E+00 3.284200E+00 -7.658745E-01 1.053847E+00  5.640353E+09
     1  34 -5.181652E-01 -2.013677E+00 3.289227E+00 -6.035201E-01 8.055491E-02  6.213835E+09
     1  35 -3.003300E+00 -1.819065E+00 2.930064E+00 -5.522954E-01 1.207142E+00  2.484478E+04
     1  36 -3.092436E+00 -1.573634E+00 3.371239E+00 -8.343487E-01 5.459687E-01  2.648459E+09
     1  37 -2.816304E+00 -1.856983E+00 3.430753E+00 -8.310376E-01 4.974350E-01  3.347620E+09
     1  38 -2.530523E+00 -2.216645E+00 2.997616E+00 -7.719216E-01 5.085595E-01  3.017715E+09
     1  39 -2.775429E+00 -1.693688E+00 3.344643E+00 -6.741271E-01 2.141977E+00  3.256785E+09
     1  40 -2.888424E-01 -1.589313E+00 2.966929E+00 -8.383555E-01 9.226807E-01  6.075029E+09
     1  41 -9.182957E-01 -2.365699E+00 3.382129E+00 -5.066279E-01 1.077009E+00  6.038851E+09
     1  42 -1.510791E+00 -1.137813E+00 3.264289E+00 -5.210036E-01 1.046917E+00  5.370249E+09
     1  43 -3.245423E+00 -2.001337E+00 3.020309E+00 -7.925204E-01 2.417473E+00  1.625295E+09
     1  44 -1.546846E+00 -1.817713E+00 3.081336E+00 -8.663827E-01 8.226004E-01  5.017777E+09
     1  45 -1.803026E+00 -1.303390E+00 3.310000E+00 -7.103376E-01 6.411877E-01  5.023397E+09
     1  46 -7.903776E-01 -2.069762E+00 3.202539E+00 -9.039555E-01 1.588775E+00  5.974978E+09
     1  47 -5.987603E-01 -1.823381E+00 2.975198E+00 -9.174055E-01 2.155860E+00  5.892725E+09
     1  48 -5.579106E-01 -1.210013E+00 3.261015E+00 -9.415325E-01 2.346310E+00  6.188518E+09
     1  49 -2.139828E+00 -1.747014E+00 3.132998E+00 -9.686039E-01 1.354480E+00  4.107308E+09
     2   0 -1.927593E+00 -1.898792E+00 3.370502E+00 -8.412572E-01 2.450000E+00  2.434512E+02
     2   1 -2.351527E+00 -1.918823E+00 3.260663E+00 -6.513853E-01 2.450000E+00  3.946685E+09
     2   2 -2.324835E+00 -1.282834E+00 3.070114E+00 -5.000000E-01 1.944239E+00  3.642221E+09
     2   3 -2.779630E+00 -1.353067E+00 3.131804E+00 -7.322368E-01 1.950255E+00  3.184686E+03
     2   4 -2.807777E+00 -1.626711E+00 3.299377E+00 -6.417390E-01 1.931104E+00  2.481881E+04
     2   5 -1.102172E+00 -1.523082E+00 3.450344E+00 -5.269606E-01 1.503752E+00  5.969342E+09
     2   6 -1.121954E+00 -1.916077E+00 2.998055E+00 -6.814356E-01 8.474958E-01  5.441402E+09
     2   7 -1.803448E+00 -2.400000E+00 3.391920E+00 -5.719412E-01 1.323341E+00  5.118696E+09
     2   8 -1.623844E+00 -2.149991E+00 3.131958E+00 -5.742500E-01 1.708335E+00  4.980061E+09
     2   9 -2.313685E+00 -1.381511E+00 3.121689E+00 -8.117672E-01 1.189025E+00  3.762129E+09
     2  10 -2.106225E-01 -1.420669E+00 3.126902E+00 -6.936816E-01 5.739491E-01  6.248817E+09
     2  11 -1.762359E+00 -1.811703E+00 3.272207E+00 -6.813039E-01 1.771485E+00  5.002212E+09
     2  12 -1.374382E+00 -1.522692E+00 3.473460E+00 -6.088949E-01 6.086819E-01  5.751998E+09
     2  13 -1.052635E+00 -1.080913E+00 2.971602E+00 -5.571767E-01 2.303847E+00  5.522079E+09
     2  14 -1.893562E+00 -1.547871E+00 2.969136E+00 -6.886155E-01 2.144111E+00  4.257984E+09
     2  15 -3.948902E-01 -1.961960E+00 3.500000E+00 -5.000000E-01 2.450000E+00  6.395876E+09
     2  16 -1.030029E+00 -1.554812E+00 3.041468E+00 -7.845126E-01 1.188573E+00  5.604052E+09
     2  17 -1.459944E+00 -1.978874E+00 3.275651E+00 -6.257377E-01 1.792892E+00  5.413549E+09
     2  18 -6.003076E-01 -1.400663E+00 3.447985E+00 -6.647883E-01 2.395495E+00  6.285660E+09
     2  19 -2.496621E+00 -2.228938E+00 3.329782E+00 -5.000342E-01 1.517247E+00  3.790433E+09
     2  20 -2.642720E+00 -1.477516E+00 3.221773E+00 -7.652565E-01 2.422792E+00  9.698838E+02
     2  21 -9.063454E-01 -1.539722E+00 3.374986E+00 -5.000000E-01 2.450000E+00  6.050466E+09
     2  22 -2.545134E+00 -1.657962E+00 3.302270E+00 -5.561911E-01 1.523593E+00  3.946034E+04
     2  23 -2.265980E+00 -1.757558E+00 3.155994E+00 -9.008524E-01 4.812750E-01  4.682118E+04
     2  24 -2.917987E+00 -1.627789E+00 2.940426E+00 -9.531849E-01 1.248623E+00  2.112244E+09
     2  25 -2.853615E+00 -1.409868E+00 3.209894E+00 -7.688932E-01 1.937058E+00  3.536654E+03
     2  26 -1.088104E+00 -2.004820E+00 3.366037E+00 -6.684931E-01 2.399375E+00  5.895640E+09
     2  27 -1.564688E+00 -1.250874E+00 3.082780E+00 -8.542486E-01 2.376911E+00  5.022510E+09
     2  28 -3.257336E+00 -1.666056E+00 3.256762E+00 -6.833234E-01 1.350485E+00  2.068176E+09
     2  29 -1.821503E+00 -1.554382E+00 2.900000E+00 -5.009634E-01 2.102368E+00  4.255243E+09
     2  30 -6.297247E-01 -1.287982E+00 3.199653E+00 -8.182856E-01 1.365841E+00  6.095921E+09
     2  31 -7.758643E-01 -1.648196E+00 3.351897E+00 -7.117170E-01 2.229540E+00  6.116655E+09
     2  32 -3.400000E+00 -1.461036E+00 3.081928E+00 -5.000000E-01 2.450000E+00  3.118438E+03
     2  33 -2.238857E+00 -1.000000E+00 3.083798E+00 -8.395730E-01 1.740697E+00  4.643170E+03
     2  34 -2.118165E+00 -1.415708E+00 3.276630E+00 -7.835031E-01 7.440195E-01  4.380811E+04
     2  35 -3.400000E+00 -1.561241E+00 3.230064E+00 -5.000000E-01 1.470704E+00  1.742498E+09
     2  36 -2.294807E+00 -1.000000E+00 3.313162E+00 -7.315197E-01 1.770969E+00  4.230870E+09
     2  37 -2.742518E+00 -1.910418E+00 3.318770E+00 -6.368929E-01 5.691760E-01  3.262948E+09
     2  38 -1.666544E+00 -2.312892E+00 3.166623E+00 -5.923855E-01 0.000000E+00  1.322972E+04
     2  39 -2.496487E+00 -1.679109E+00 3.303813E+00 -7.889005E-01 2.245963E+00  3.751079E+09
     2  40 -1.565839E+00 -1.229131E+00 3.182495E+00 -8.556161E-01 2.147681E+00  5.174932E+09
     2  41 -2.355082E+00 -1.665699E+00 3.138832E+00 -7.466279E-01 1.457175E+00  1.422115E+04
     2  42 -9.938286E-01 -1.610261E+00 3.404816E+00 -5.420287E-01 2.271917E+00  6.010779E+09
     2  43 -1.710712E+00 -1.301337E+00 3.320309E+00 -6.920129E-01 2.327382E+00  5.172742E+09
     2  44 -3.435718E-01 -2.311018E+00 2.900000E+00 -6.263827E-01 2.047600E+00  5.970816E+09
     2  45 -1.990635E+00 -1.000640E+00 3.126581E+00 -6.308235E-01 1.866188E+00  4.436253E+09
     2  46 -2.247941E+00 -1.764273E+00 3.056168E+00 -6.639555E-01 1.813949E+00  3.738040E+09
     2  47 -2.000000E-01 -1.224006E+00 3.016153E+00 -7.851479E-01 1.378442E+00  6.172965E+09
     2  48 -1.506780E+00 -1.428477E+00 3.199791E+00 -7.015325E-01 2.450000E+00  5.266555E+09
     2  49 -1.679671E+00 -1.155601E+00 3.003836E+00 -9.148078E-01 1.769782E+00  4.723066E+09
     3   0 -7.782566E-01 -2.153602E+00 3.500000E+00 -7.343793E-01 2.147190E+00  6.217024E+09
     3   1 -2.436373E+00 -1.631881E+00 3.500000E+00 -6.224739E-01 1.225000E+00  4.262769E+09
     3   2 -2.376026E+00 -1.982834E+00 3.250697E+00 -7.400000E-01 2.450000E+00  4.080490E+02
     3   3 -1.964823E+00 -1.000000E+00 3.431804E+00 -9.722368E-01 2.450000E+00  5.003204E+09
     3   4 -1.659696E+00 -1.089504E+00 3.212052E+00 -6.411024E-01 2.450000E+00  5.102073E+09
     3   5 -1.544986E+00 -1.902907E+00 3.384722E+00 -7.669606E-01 1.763814E+00  5.454000E+09
     3   6 -1.760761E+00 -1.856983E+00 3.298055E+00 -9.214356E-01 2.071134E+00  5.044228E+09
     3   7 -3.400000E+00 -1.700000E+00 3.500000E+00 -6.869120E-01 2.351875E+00  2.409757E+03
     3   8 -1.665136E+00 -1.516898E+00 3.028775E+00 -5.488194E-01 2.292836E+00  4.762294E+09
     3   9 -3.400000E+00 -1.146909E+00 3.209345E+00 -8.089191E-01 3.588342E-01  3.222771E+05
     3  10 -7.201765E-01 -2.046671E+00 3.101291E+00 -6.683981E-01 1.319091E+00  5.930146E+09
     3  11 -8.159276E-01 -1.908345E+00 3.339799E+00 -8.437850E-01 1.876142E+00  6.077468E+09
     3  12 -1.674904E+00 -1.873346E+00 3.497465E+00 -7.971362E-01 1.833682E+00  5.442005E+09
     3  13 -1.336105E+00 -1.190558E+00 2.900000E+00 -5.997415E-01 2.446877E+00  5.063761E+09
     3  14 -1.874420E+00 -1.523861E+00 3.018297E+00 -7.831075E-01 2.450000E+00  4.389020E+09
     3  15 -1.994890E+00 -2.305330E+00 3.200000E+00 -7.400000E-01 1.225000E+00  1.635092E+04
     3  16 -1.770885E+00 -2.199132E+00 3.229702E+00 -9.800000E-01 7.960609E-01  4.914725E+09
     3  17 -2.322928E+00 -1.827668E+00 3.326946E+00 -8.657377E-01 2.042682E+00  2.925935E+03
     3  18 -2.200257E+00 -1.000000E+00 3.423133E+00 -5.980074E-01 2.450000E+00  4.606810E+09
     3  19 -9.862758E-01 -1.798284E+00 3.380392E+00 -7.036670E-01 2.450000E+00  5.992277E+09
     3  20 -1.915204E+00 -1.602401E+00 3.500000E+00 -9.800000E-01 2.450000E+00  5.133816E+09
     3  21 -1.792144E+00 -1.961149E+00 3.327425E+00 -7.400000E-01 1.616344E+00  5.041273E+09
     3  22 -1.414543E+00 -1.104642E+00 3.500000E+00 -5.000000E-01 2.450000E+00  5.762023E+09
     3  23 -2.979373E+00 -1.559850E+00 2.995609E+00 -8.230096E-01 1.666113E+00  2.104550E+09
     3  24 -3.400000E+00 -1.775409E+00 3.240426E+00 -8.958358E-01 2.450000E+00  1.755219E+09
     3  25 -2.224395E+00 -1.002681E+00 3.398050E+00 -7.037974E-01 2.450000E+00  4.519137E+09
     3  26 -2.643215E+00 -1.921905E+00 3.227297E+00 -7.975614E-01 2.450000E+00  9.927820E+02
     3  27 -2.319472E+00 -1.000000E+00 2.973642E+00 -8.642530E-01 2.450000E+00  3.492372E+09
     3  28 -3.400000E+00 -1.865024E+00 3.466816E+00 -5.000000E-01 2.450000E+00  2.200160E+09
     3  29 -1.733639E+00 -1.716449E+00 3.034803E+00 -7.409634E-01 2.252102E+00  4.652824E+09
