     1  -1.732031E+00 -1.453180E+00 3.189218E+00 -5.959775E-01 2.036981E+00  1.500402E+03
     2  -1.927593E+00 -1.898792E+00 3.370502E+00 -8.412572E-01 2.450000E+00  2.434512E+02
     4  -2.323734E+00 -1.672878E+00 3.438643E+00 -9.800000E-01 2.450000E+00  1.570119E+02
     5  -1.800000E+00 -1.883635E+00 3.237696E+00 -9.425247E-01 2.450000E+00  8.581596E+01
    14  -1.800000E+00 -1.700000E+00 3.200000E+00 -9.800000E-01 2.450000E+00  7.506964E+01
