     3  49  -.322776E+01  -.140246E+01  0.182340E+01  0.229829E+01  -.204979E+01  -.172696E+01  0.465256E+04
     3  50  -.195462E+01  -.183053E+01  0.259541E+01  0.240000E+01  -.192321E+01  -.152073E+01  0.218069E+04
     4   1  -.241509E+01  -.237884E+01  0.297785E+01  0.144219E+01  -.958810E+00  -.156652E+01  0.312663E+04
     4   2  -.296382E+01  -.240000E+01  0.229059E+01  0.173151E+01  -.168950E+01  -.428862E+00  0.792377E+04
     4   3  -.215002E+01  -.230574E+01  0.301626E+01  0.120178E+01  -.128639E+01  -.128771E+01  0.504385E+05
     4   4  -.225984E+01  -.240000E+01  0.192006E+01  0.723470E+00  -.177966E+01  -.217610E+01  0.111154E+05
     4   5  -.193059E+01  -.107683E+01  0.212441E+01  0.199588E+01  -.280023E+00  0.380599E+00  0.126940E+07
     4   6  -.185515E+01  -.181373E+01  0.242650E+01  0.160887E+01  -.128579E+01  -.270000E+01  0.218435E+04
     4   7  -.203657E+01  -.240000E+01  0.314461E+01  0.160181E+01  -.255570E+00  -.204181E+01  0.178618E+04
     4   8  -.159742E+01  -.191613E+01  0.263087E+01  0.214297E+01  -.137496E+01  -.270000E+01  0.101730E+04
     4   9  -.196370E+01  -.170921E+01  0.275254E+01  0.206231E+01  -.160089E+01  -.110000E+01  0.298115E+05
     4  10  -.210020E+01  -.240000E+01  0.263883E+01  0.240000E+01  -.899777E+00  -.168266E+01  0.108492E+04
     4  11  -.100766E+01  -.205948E+01  0.241112E+01  0.120000E+01  -.122892E+00  -.110000E+01  0.812674E+04
     4  12  -.329487E+01  -.222363E+01  0.256879E+01  0.240000E+01  -.191736E+01  -.174494E+01  0.107415E+05
     4  13  -.126014E+01  -.203146E+01  0.252500E+01  0.120000E+01  -.105932E+01  -.944117E+00  0.117167E+06
     4  14  -.210427E+01  -.165861E+01  0.223376E+01  0.155260E+01  -.142147E+01  -.193359E+01  0.200308E+04
     4  15  -.222726E+01  -.168644E+01  0.230755E+01  0.663224E+00  -.256559E+00  -.115783E+01  0.384505E+04
     4  16  -.233032E+01  -.188219E+01  0.262486E+01  0.197130E+01  -.141796E+01  -.142988E+01  0.283443E+04
     4  17  -.800000E+00  -.203499E+01  0.237235E+01  0.155328E+01  -.127069E+01  -.294892E+00  0.164222E+06
     4  18  -.210000E+01  -.240000E+01  0.217520E+01  0.188196E+01  -.220000E+01  -.192135E+01  0.101358E+04
     4  19  -.216542E+01  -.180047E+01  0.252500E+01  0.133856E+01  -.156697E+01  -.140654E+01  0.770523E+04
     4  20  -.293011E+01  -.182360E+01  0.175000E+01  0.173988E+01  -.971853E+00  -.110000E+01  0.316257E+04
     4  21  -.183630E+01  -.100000E+01  0.271515E+01  0.182422E+01  -.131617E+01  -.245877E+01  0.266781E+05
     4  22  -.339348E+01  -.205849E+01  0.307794E+01  0.240000E+01  -.113633E+01  -.800594E+00  0.599708E+05
     4  23  -.221972E+01  -.159943E+01  0.246303E+01  0.162423E+01  -.117705E+01  -.270000E+01  0.178188E+04
     4  24  -.233034E+01  -.240000E+01  0.214601E+01  0.174101E+01  -.208531E+01  -.121569E+01  0.173874E+04
     4  25  -.327145E+01  -.179153E+01  0.218020E+01  0.240000E+01  -.139472E+01  -.651920E+00  0.186304E+04
     4  26  -.180724E+01  -.216174E+01  0.223058E+01  0.194551E+01  -.784165E+00  -.168548E+01  0.176047E+04
     4  27  -.213439E+01  -.207633E+01  0.269410E+01  0.240000E+01  -.101631E+01  -.153664E+01  0.525301E+03
     4  28  -.181905E+01  -.116822E+01  0.235443E+01  0.197089E+01  -.160787E+01  -.145884E+01  0.108334E+05
     4  29  -.195084E+01  -.195842E+01  0.252500E+01  0.156866E+01  -.122074E+01  -.211749E+01  0.222253E+04
     4  30  -.228289E+01  -.169980E+01  0.300499E+01  0.212068E+01  -.125359E+01  -.110000E+01  0.162478E+06
     4  31  -.221222E+01  -.170000E+01  0.275473E+01  0.189797E+01  -.998729E+00  -.370059E+00  0.211634E+07
     4  32  -.235424E+01  -.130273E+01  0.293150E+01  0.141880E+01  -.148314E+01  -.205809E+01  0.149029E+05
     4  33  -.800000E+00  -.240000E+01  0.244586E+01  0.203911E+01  -.133647E+01  -.141958E+01  0.661101E+04
     4  34  -.292914E+01  -.170000E+01  0.284028E+01  0.120000E+01  -.109599E+01  -.110000E+01  0.715657E+04
     4  35  -.196024E+01  -.170000E+01  0.257776E+01  0.148378E+01  -.115000E+01  -.104213E+01  0.203850E+05
     4  36  -.155860E+01  -.154210E+01  0.198268E+01  0.190855E+01  -.108103E+01  -.203066E+01  0.243950E+04
     4  37  -.320085E+01  -.218499E+01  0.180706E+01  0.240000E+01  -.154134E+01  -.209186E+01  0.256344E+04
     4  38  -.153996E+01  -.213227E+01  0.291745E+01  0.120000E+01  -.115824E+01  -.114025E+01  0.778952E+05
     4  39  -.340000E+01  -.240000E+01  0.215699E+01  0.240000E+01  -.128890E+01  0.500000E+00  0.129679E+05
     4  40  -.800000E+00  -.171902E+01  0.301650E+01  0.207711E+01  -.220000E+01  -.263439E+01  0.177801E+05
     4  41  -.295049E+01  -.169987E+01  0.252500E+01  0.200130E+01  -.153964E+01  -.228806E+00  0.505502E+05
     4  42  -.301678E+01  -.173352E+01  0.216835E+01  0.151658E+01  -.220000E+01  -.270000E+01  0.278089E+04
     4  43  -.211718E+01  -.170000E+01  0.213000E+01  0.120000E+01  -.156583E+01  -.852627E+00  0.683612E+04
     4  44  -.325836E+01  -.197916E+01  0.203055E+01  0.193248E+01  -.143966E+01  -.984695E+00  0.207331E+04
     4  45  -.176568E+01  -.173459E+01  0.182365E+01  0.183505E+01  -.943193E+00  -.180101E+01  0.239304E+04
     4  46  -.194659E+01  -.170000E+01  0.254529E+01  0.210319E+01  -.395822E+00  -.239330E+01  0.220183E+04
     4  47  -.220591E+01  -.201195E+01  0.268522E+01  0.180550E+01  -.183420E+01  -.203936E+01  0.284787E+04
     4  48  -.242021E+01  -.215219E+01  0.223307E+01  0.181723E+01  -.144183E+01  -.188570E+01  0.121763E+04
     4  49  -.294533E+01  -.164214E+01  0.175000E+01  0.212261E+01  -.999785E+00  -.989733E+00  0.347704E+04
     4  50  -.254752E+01  -.161567E+01  0.247316E+01  0.170233E+01  -.220000E+01  -.166352E+01  0.485598E+04
     5   1  -.117805E+01  -.227329E+01  0.237050E+01  0.192706E+01  -.570675E+00  -.156685E+01  0.209248E+04
     5   2  -.213280E+01  -.175313E+01  0.254148E+01  0.222641E+01  -.126502E+01  -.750720E+00  0.936820E+05
     5   3  -.340000E+01  -.239500E+01  0.306047E+01  0.178211E-02  -.433531E+00  -.980248E+00  0.259302E+04
     5   4  -.173301E+01  -.198310E+01  0.190179E+01  0.903329E+00  -.151325E+01  -.252335E+01  0.140337E+05
     5   5  -.193510E+01  -.165301E+01  0.248128E+01  0.205529E+01  -.762149E+00  -.118391E+01  0.137465E+04
     5   6  -.173183E+01  -.240000E+01  0.265439E+01  0.240000E+01  -.164919E+01  -.110000E+01  0.127045E+05
     5   7  -.209752E+01  -.170000E+01  0.270576E+01  0.193751E+01  -.917482E+00  -.170095E+01  0.663768E+03
     5   8  -.800000E+00  -.201328E+01  0.286505E+01  0.240000E+01  -.125595E+01  -.110000E+01  0.221784E+05
     5   9  -.224196E+01  -.207727E+01  0.197754E+01  0.201782E+01  -.131878E+01  -.155154E+00  0.663190E+04
     5  10  -.223406E+01  -.170000E+01  0.219731E+01  0.162126E+01  -.108611E+00  -.217939E+01  0.343273E+04
     5  11  -.228609E+01  -.214762E+01  0.261441E+01  0.191796E+01  -.117289E+01  -.132445E+00  0.548271E+06
     5  12  -.329510E+01  -.236488E+01  0.233732E+01  0.148706E+01  -.160000E+01  -.230479E+01  0.253190E+04
     5  13  -.137573E+01  -.186531E+01  0.277321E+01  0.181252E+01  -.130762E+01  -.254412E+01  0.102422E+05
     5  14  -.270558E+01  -.214675E+01  0.280746E+01  0.240000E+01  -.133624E+01  -.810072E+00  0.142631E+06
